account_id,name,risk_score,dpd,total_debt,due_date,loan_type,region,last_payment_date,payment_frequency,partial_payments_count,payment_channel,last_contact_channel,response_time_avg,bot_interaction_score,call_pickup_rate,occupation_type,region_income_level,loan_purpose,stage_last_contacted,touchpoints_count,recommended_next_action,age,monthly_income,last_payment_days_ago,contact_channel,response_behavior,risk_level,dpd_bucket,income_level,ai_risk_score,last_contact_date,recovered
ACCT04303,User_4303,0.0,4,92166.57392646326,2025-08-03,Home Loan,North,2025-06-10,Weekly,5,ATM,SMS,9,0.41,0.7,Business Owner,Low,Emergency,Stage 2,9,Call,62,73281.01643294773,51,SMS,Responsive,High,0–7,High,0.5406869442690757,2025-06-27,1
ACCT04304,User_4304,1.9668558335746176,5,99066.79656164414,2025-07-13,SME Loan,Central,2025-07-05,Monthly,5,MobileApp,LINE,26,0.49,0.19,Unemployed,High,Consumption,Stage 0,7,Send SMS,56,74262.08575815678,44,Voice,Slow,Low,0–7,High,0.9646316914872386,2025-06-24,1
ACCT04305,User_4305,0.0,5,13566.387629007684,2025-07-23,SME Loan,South,2025-05-27,Weekly,2,LINE,SMS,37,0.42,0.07,Salaried,High,Emergency,Stage 2,8,LINE Bot,43,22726.07491731868,63,None,Slow,High,0–7,Mid,0.7599033533031722,2025-06-22,0
ACCT04306,User_4306,0.0,20,28402.99210646821,2025-07-28,Personal Loan,South,2025-05-11,Weekly,3,BankBranch,Phone,21,0.67,0.99,Salaried,High,Emergency,Stage 1,4,LINE Bot,25,17434.850211588935,44,SMS,Slow,High,8–30,Mid,0.8087473482850737,2025-06-14,0
ACCT04307,User_4307,0.0,19,11495.27904148308,2025-08-02,Personal Loan,South,2025-06-09,Weekly,3,ATM,Email,38,0.78,0.01,Salaried,Medium,Consumption,Stage 1,6,Escalate,25,45056.98151151601,55,LINE,Responsive,Medium,8–30,High,0.5566032274469261,2025-06-28,1
ACCT04308,User_4308,1.8039110050196916,0,73904.77571942282,2025-07-31,Car Loan,North,2025-07-04,Weekly,3,MobileApp,Email,66,0.37,0.78,Business Owner,Medium,Emergency,Stage 0,4,Escalate,46,16612.88773752902,85,SMS,Ignored,Low,0–7,Mid,0.9474568449731164,2025-07-04,1
ACCT04309,User_4309,0.0,13,51507.183603240126,2025-08-04,SME Loan,Northeast,2025-06-13,Weekly,1,LINE,Phone,21,0.63,0.51,Unemployed,Medium,Consumption,Stage 1,6,Call,20,48691.658645744385,6,Voice,Ignored,Low,8–30,High,0.6844037862841027,2025-06-20,0
ACCT04310,User_4310,0.0,12,82646.34628406577,2025-07-05,Credit Card,Bangkok,2025-07-10,Monthly,2,BankBranch,SMS,69,0.73,0.58,Freelancer,Medium,Consumption,Stage 2,10,LINE Bot,52,18180.209132940377,83,None,Ignored,Medium,8–30,Mid,0.660647787962528,2025-07-05,1
ACCT04311,User_4311,0.2887175950312141,15,69891.01483606378,2025-06-13,Credit Card,South,2025-05-29,Weekly,1,LINE,Email,3,0.61,0.11,Unemployed,High,Consumption,Stage 0,6,Call,38,78638.63501889768,75,Voice,Slow,High,8–30,High,0.9884702697520691,2025-06-30,1
ACCT04312,User_4312,0.0,1,19666.102753514195,2025-08-04,Credit Card,Central,2025-06-14,Weekly,2,LINE,LINE,50,0.25,0.37,Unemployed,Low,Consumption,Stage 2,8,Call,64,56302.03396323495,81,None,Ignored,Medium,0–7,High,0.8009391907327029,2025-07-11,1
ACCT04313,User_4313,1.0494113075500648,11,26678.556453116806,2025-08-02,Personal Loan,North,2025-06-12,Irregular,0,BankBranch,Phone,41,0.33,0.05,Business Owner,High,Consumption,Stage 1,1,Call,62,45498.12146538904,46,LINE,Slow,Medium,8–30,High,0.8315625079158955,2025-07-13,1
ACCT04314,User_4314,0.9368700628072884,15,9029.095693328703,2025-06-11,Car Loan,North,2025-05-19,Monthly,2,LINE,SMS,4,0.29,0.17,Freelancer,Low,Investment,Stage 2,8,Call,26,41675.51149980079,12,None,Responsive,High,8–30,High,0.6882756580398509,2025-06-15,0
ACCT04315,User_4315,0.0,35,34609.7354204586,2025-08-08,Personal Loan,North,2025-06-13,Weekly,5,LINE,Email,1,0.74,0.75,Business Owner,Low,Investment,Stage 1,10,LINE Bot,32,77863.82067445584,31,Voice,Responsive,High,8–30,High,0.797406538959428,2025-06-18,0
ACCT04316,User_4316,2.2418490235928332,28,25309.03150285478,2025-06-20,Personal Loan,North,2025-06-24,Irregular,0,ATM,LINE,6,0.48,0.2,Business Owner,Medium,Investment,Stage 0,3,Escalate,40,48698.96643401379,85,None,Responsive,Low,8–30,High,0.8792693861923593,2025-06-23,0
ACCT04317,User_4317,0.0,6,80954.12239999599,2025-08-08,SME Loan,South,2025-06-22,Monthly,4,ATM,LINE,4,0.09,0.62,Salaried,Medium,Consumption,Stage 0,7,Send SMS,24,30398.26292383302,77,LINE,Ignored,Low,8–30,Mid,0.954304211809692,2025-07-01,1
ACCT04318,User_4318,2.9358179865071383,24,69623.88107930549,2025-07-02,Home Loan,Bangkok,2025-07-04,Weekly,0,LINE,SMS,37,0.88,0.33,Unemployed,High,Emergency,Stage 0,10,Send SMS,37,20201.504954735356,80,LINE,Slow,Low,8–30,Mid,0.6800547008406317,2025-07-08,1
ACCT04319,User_4319,0.8289873311905023,9,55016.739330273194,2025-07-22,Car Loan,Bangkok,2025-07-05,Monthly,5,ATM,Email,26,0.26,0.04,Business Owner,Medium,Emergency,Stage 2,6,Send SMS,37,60612.65109837115,83,Voice,Slow,Low,8–30,High,0.5507229114098812,2025-07-09,1
ACCT04320,User_4320,0.0,16,36221.90404512638,2025-07-17,Car Loan,North,2025-05-21,Monthly,1,ATM,SMS,66,0.02,0.78,Salaried,High,Emergency,Stage 2,2,Send SMS,20,14374.810753301352,54,SMS,Responsive,Medium,8–30,Low,0.708036272324437,2025-07-06,1
ACCT04321,User_4321,0.5702527292633769,24,11915.261653596302,2025-07-27,Personal Loan,North,2025-05-17,Monthly,3,ATM,SMS,69,0.01,0.14,Salaried,Low,Investment,Stage 0,2,LINE Bot,31,43372.60879655146,13,None,Slow,Medium,8–30,High,0.9810218322537398,2025-06-27,1
ACCT04322,User_4322,0.16547046837811652,5,25263.705673627093,2025-07-13,Car Loan,Bangkok,2025-05-24,Weekly,2,BankBranch,Phone,21,0.08,0.12,Freelancer,Medium,Consumption,Stage 0,4,Escalate,65,29944.69129715295,88,LINE,Ignored,Low,0–7,Mid,0.641877792859532,2025-06-22,0
ACCT04323,User_4323,3.080565792835434,8,25939.675284344838,2025-07-25,Credit Card,Northeast,2025-05-20,Monthly,0,BankBranch,SMS,26,0.45,0.96,Business Owner,High,Investment,Stage 1,8,Escalate,26,50754.9735862659,88,SMS,Ignored,High,0–7,High,0.831935098368776,2025-06-24,0
ACCT04324,User_4324,0.0,21,11453.91121737295,2025-08-05,SME Loan,North,2025-05-18,Irregular,0,MobileApp,SMS,1,0.01,0.45,Freelancer,High,Emergency,Stage 1,10,LINE Bot,65,28581.708560481606,37,SMS,Slow,Medium,8–30,Mid,0.7577050027541734,2025-07-05,1
ACCT04325,User_4325,0.0,8,35825.868238180854,2025-07-05,SME Loan,Central,2025-06-16,Monthly,0,MobileApp,Email,43,0.96,0.49,Freelancer,Low,Emergency,Stage 2,6,Call,38,72664.50410420222,58,Voice,Ignored,High,0–7,High,0.5510896370450935,2025-06-15,0
ACCT04326,User_4326,2.4226057841449595,27,51781.030383464065,2025-08-03,Car Loan,Central,2025-06-28,Monthly,3,MobileApp,SMS,15,0.41,0.42,Salaried,Medium,Emergency,Stage 2,9,Escalate,44,10104.18643923497,25,LINE,Ignored,Low,8–30,Low,0.8072382854146106,2025-06-21,0
ACCT04327,User_4327,0.0,28,29446.07813485591,2025-07-25,SME Loan,North,2025-07-05,Irregular,5,LINE,Phone,7,0.15,0.4,Freelancer,Low,Emergency,Stage 0,6,LINE Bot,40,43631.67536895332,32,None,Slow,Low,8–30,High,0.694051237658598,2025-06-27,1
ACCT04328,User_4328,1.931066154663183,10,45869.277450866386,2025-06-17,Home Loan,South,2025-06-12,Monthly,2,BankBranch,Email,65,0.53,0.05,Freelancer,Low,Consumption,Stage 1,5,Call,19,51744.96170685757,14,None,Ignored,High,8–30,High,0.8014905958045987,2025-06-25,0
ACCT04329,User_4329,4.168871966017419,17,3219.0252359983497,2025-06-11,Credit Card,Northeast,2025-05-22,Irregular,5,LINE,Email,52,0.02,0.46,Salaried,High,Consumption,Stage 1,7,Escalate,47,78253.42967377193,61,LINE,Slow,High,8–30,High,0.9745053944403009,2025-07-01,1
ACCT04330,User_4330,0.0,13,32803.49839539167,2025-06-30,SME Loan,South,2025-07-06,Irregular,3,LINE,LINE,45,0.33,0.58,Salaried,Medium,Investment,Stage 0,2,LINE Bot,28,24865.543663995526,81,SMS,Responsive,Low,8–30,Mid,0.7421352430041281,2025-07-06,1
ACCT04331,User_4331,1.7227246531506109,14,19352.752131147896,2025-08-09,Credit Card,South,2025-05-25,Irregular,1,ATM,Email,63,0.96,0.47,Salaried,Medium,Investment,Stage 2,9,Escalate,44,37450.52215031115,74,LINE,Slow,Medium,8–30,Mid,0.8782138464084179,2025-07-03,1
ACCT04332,User_4332,0.0,5,47430.91896101956,2025-08-09,Personal Loan,South,2025-07-09,Monthly,5,ATM,Email,23,0.9,0.75,Salaried,High,Investment,Stage 0,9,LINE Bot,18,11733.486215722709,86,LINE,Responsive,High,0–7,Low,0.6638057837638686,2025-06-21,0
ACCT04333,User_4333,2.0594665961356187,13,26415.465685284726,2025-06-16,Credit Card,Bangkok,2025-06-24,Weekly,2,ATM,SMS,15,0.8,0.6,Salaried,High,Investment,Stage 2,10,Send SMS,38,22695.325074644537,20,Voice,Ignored,Low,8–30,Mid,0.7685102658916745,2025-07-13,1
ACCT04334,User_4334,0.7988479719735342,27,94820.90105669321,2025-07-26,Personal Loan,North,2025-06-13,Weekly,4,ATM,LINE,53,0.04,0.79,Business Owner,High,Emergency,Stage 2,4,Escalate,57,39729.25131229797,77,LINE,Ignored,Low,8–30,High,0.5974340517119763,2025-07-10,1
ACCT04335,User_4335,1.8260765643204304,34,58177.15148447267,2025-06-10,Car Loan,Bangkok,2025-06-19,Weekly,0,LINE,SMS,50,0.05,0.51,Business Owner,Low,Consumption,Stage 1,7,Call,48,46012.92594680454,31,Voice,Slow,Medium,8–30,High,0.8601902712785937,2025-07-12,1
ACCT04336,User_4336,0.0,14,92874.65789924299,2025-06-23,Credit Card,Bangkok,2025-07-06,Irregular,1,LINE,SMS,29,0.84,0.18,Salaried,Low,Emergency,Stage 1,7,Send SMS,48,37538.69801794623,83,Voice,Ignored,High,8–30,Mid,0.766253393803574,2025-07-12,1
ACCT04337,User_4337,0.0,1,32102.040118651137,2025-06-25,SME Loan,South,2025-06-06,Irregular,4,BankBranch,SMS,38,0.88,0.54,Business Owner,Low,Investment,Stage 0,10,Send SMS,39,63646.222287132,15,LINE,Slow,High,0–7,High,0.6778291593391189,2025-06-18,0
ACCT04338,User_4338,1.3165041294990096,24,12024.509489059526,2025-07-23,Car Loan,Bangkok,2025-05-26,Weekly,5,BankBranch,Email,59,0.97,0.34,Business Owner,Low,Emergency,Stage 0,7,Send SMS,28,48717.107363117226,13,None,Ignored,Low,8–30,High,0.7857551138032014,2025-06-22,0
ACCT04339,User_4339,0.0,5,15364.035735433554,2025-07-14,Personal Loan,North,2025-06-09,Irregular,3,LINE,Phone,51,0.32,0.79,Business Owner,Low,Emergency,Stage 2,1,LINE Bot,42,55022.546474653944,27,LINE,Ignored,Low,0–7,High,0.7506554727511157,2025-06-29,1
ACCT04340,User_4340,0.08529901551493035,4,93685.04589854712,2025-07-07,Personal Loan,Central,2025-06-16,Irregular,5,MobileApp,SMS,38,0.1,0.53,Salaried,Medium,Investment,Stage 2,7,Escalate,54,76669.14967623385,64,SMS,Ignored,Medium,0–7,High,0.8804244530166851,2025-07-11,1
ACCT04341,User_4341,2.6423637328399394,25,45093.85373327027,2025-07-07,Personal Loan,North,2025-05-15,Irregular,1,MobileApp,Email,15,0.9,0.27,Unemployed,High,Emergency,Stage 2,7,Escalate,59,14862.836932217442,70,LINE,Slow,Medium,8–30,Mid,0.8313081221020305,2025-06-29,1
ACCT04342,User_4342,1.323795471746072,20,39234.81182222793,2025-06-16,Car Loan,South,2025-06-10,Weekly,4,ATM,Phone,43,0.25,0.8,Unemployed,Low,Consumption,Stage 1,7,LINE Bot,45,39526.37244583064,25,None,Slow,Medium,8–30,Mid,0.6415517077897278,2025-06-29,1
ACCT04343,User_4343,4.856685289579627,17,96897.39144692653,2025-07-07,Credit Card,Bangkok,2025-07-04,Weekly,2,BankBranch,Email,30,0.37,0.36,Freelancer,High,Consumption,Stage 0,1,Call,30,64674.7751224049,11,SMS,Responsive,High,8–30,High,0.7879352035479699,2025-07-08,1
ACCT04344,User_4344,2.490218305163547,8,54610.1989427655,2025-08-06,Car Loan,Central,2025-06-05,Weekly,3,BankBranch,SMS,10,0.23,0.2,Unemployed,Medium,Emergency,Stage 0,8,Send SMS,44,50107.34095258914,19,Voice,Ignored,Medium,8–30,High,0.6588993663075235,2025-06-30,1
ACCT04345,User_4345,0.0,9,34348.107558301694,2025-06-24,Credit Card,North,2025-06-17,Monthly,3,MobileApp,SMS,25,0.33,0.55,Salaried,High,Consumption,Stage 0,4,Send SMS,44,57914.76763284453,22,Voice,Slow,Medium,8–30,High,0.5606212685279787,2025-07-02,1
ACCT04346,User_4346,0.9546267597028774,6,97935.99942065195,2025-07-29,SME Loan,Central,2025-05-15,Monthly,3,ATM,SMS,18,0.61,0.32,Salaried,Low,Emergency,Stage 2,8,Send SMS,44,40754.54449014883,57,SMS,Slow,Medium,0–7,High,0.7867646543766866,2025-06-25,0
ACCT04347,User_4347,0.7452585949111281,13,15418.291570848574,2025-07-17,Home Loan,Northeast,2025-06-02,Weekly,2,LINE,SMS,20,0.64,0.32,Salaried,Low,Investment,Stage 2,8,Send SMS,59,51235.40369928377,14,None,Ignored,Low,8–30,High,0.826617340568127,2025-06-24,0
ACCT04348,User_4348,0.0,10,26072.15560312282,2025-06-27,Credit Card,South,2025-06-20,Weekly,0,LINE,LINE,35,0.53,0.04,Business Owner,High,Consumption,Stage 2,6,LINE Bot,60,57321.243640595116,3,LINE,Ignored,Low,8–30,High,0.5349953325697837,2025-07-12,1
ACCT04349,User_4349,0.0,4,35924.839275853,2025-07-25,Car Loan,North,2025-06-30,Irregular,0,BankBranch,Email,16,0.11,0.17,Business Owner,Low,Consumption,Stage 1,5,LINE Bot,44,69943.06724425322,8,Voice,Slow,High,0–7,High,0.702184776617795,2025-07-02,1
ACCT04350,User_4350,0.0,27,86884.0524000313,2025-07-25,Home Loan,Central,2025-05-19,Weekly,2,ATM,Email,45,0.23,0.01,Business Owner,Medium,Emergency,Stage 0,4,LINE Bot,20,23030.131066441678,0,Voice,Ignored,Medium,8–30,Mid,0.5733627027635604,2025-06-25,0
ACCT04351,User_4351,0.0,18,46207.81830703692,2025-07-07,Car Loan,Central,2025-05-23,Monthly,3,BankBranch,Email,69,0.1,0.97,Freelancer,Low,Consumption,Stage 1,5,Send SMS,18,22620.4411077044,3,None,Ignored,Low,8–30,Mid,0.8364956318822022,2025-06-28,1
ACCT04352,User_4352,0.8449869365032859,17,71986.17396330378,2025-07-11,Car Loan,Bangkok,2025-06-11,Irregular,3,ATM,SMS,17,1.0,0.6,Freelancer,High,Investment,Stage 0,1,LINE Bot,54,76187.38797119421,56,None,Slow,Low,8–30,High,0.8495987948229655,2025-06-18,0
ACCT04353,User_4353,0.3018563106939186,26,57840.1893274569,2025-06-12,Personal Loan,South,2025-05-15,Weekly,0,ATM,SMS,35,0.0,0.13,Salaried,High,Consumption,Stage 1,10,Send SMS,38,30871.649557832076,39,SMS,Responsive,High,8–30,Mid,0.6598561002494605,2025-06-24,0
ACCT04354,User_4354,0.0,27,71438.38937373369,2025-07-08,Car Loan,North,2025-05-20,Monthly,1,MobileApp,Phone,67,0.08,0.2,Unemployed,Low,Investment,Stage 0,1,Send SMS,28,17052.16308795415,40,None,Responsive,Low,8–30,Mid,0.8633646108236739,2025-07-09,1
ACCT04355,User_4355,0.8584257305546642,13,30388.45713865346,2025-07-25,Personal Loan,North,2025-06-12,Irregular,1,MobileApp,Phone,47,0.12,0.27,Salaried,High,Emergency,Stage 2,3,Escalate,28,46059.735705032894,87,None,Slow,High,8–30,High,0.7767739222739527,2025-07-11,1
ACCT04356,User_4356,1.951745489381919,10,68407.55167539856,2025-07-24,Home Loan,Central,2025-05-30,Irregular,2,BankBranch,SMS,48,0.37,0.03,Business Owner,Medium,Consumption,Stage 1,1,Call,58,65412.36339058908,24,Voice,Slow,Medium,0–7,High,0.5496506741964238,2025-06-24,0
ACCT04357,User_4357,0.49406895772977777,25,83584.86741352758,2025-06-16,Personal Loan,Bangkok,2025-05-24,Weekly,1,ATM,Phone,45,0.43,0.04,Unemployed,High,Emergency,Stage 0,2,Escalate,64,32027.688510573025,12,LINE,Slow,High,8–30,Mid,0.6532068610912537,2025-07-13,1
ACCT04358,User_4358,0.28186364958205967,25,85346.78737496375,2025-07-16,Car Loan,Northeast,2025-07-09,Monthly,1,ATM,Phone,21,0.09,0.39,Unemployed,Medium,Emergency,Stage 0,8,LINE Bot,41,28380.412503855772,75,SMS,Responsive,High,8–30,Mid,0.8749509225157291,2025-06-26,1
ACCT04359,User_4359,1.6128843035037097,14,53070.88559738476,2025-06-26,Credit Card,South,2025-07-06,Weekly,3,LINE,LINE,60,0.16,0.65,Freelancer,Low,Consumption,Stage 2,7,Send SMS,25,16380.961193760158,86,LINE,Slow,Low,8–30,Mid,0.8520990629566086,2025-06-15,0
ACCT04360,User_4360,1.8804407209533822,14,57477.528004430285,2025-06-17,Personal Loan,Central,2025-05-24,Weekly,0,MobileApp,SMS,29,0.99,0.86,Salaried,High,Consumption,Stage 0,7,Escalate,30,46760.81514627296,16,SMS,Responsive,High,8–30,High,0.9361809367004807,2025-06-26,1
ACCT04361,User_4361,0.8448071394393768,7,39979.059768250365,2025-07-12,SME Loan,Northeast,2025-07-01,Monthly,4,ATM,Email,40,0.58,0.45,Business Owner,Medium,Emergency,Stage 1,1,Escalate,63,24802.798615413183,34,LINE,Slow,Medium,8–30,Mid,0.6084790769108233,2025-07-02,1
ACCT04362,User_4362,0.0,0,47774.23048420687,2025-06-16,Personal Loan,Bangkok,2025-05-31,Weekly,1,BankBranch,Phone,44,0.12,0.33,Freelancer,Medium,Emergency,Stage 0,6,Escalate,53,50560.38188850644,75,LINE,Slow,High,0–7,High,0.6782753929658252,2025-06-24,0
ACCT04363,User_4363,1.1932015310223614,21,74709.75903044966,2025-06-21,Car Loan,North,2025-05-24,Monthly,3,MobileApp,SMS,19,0.39,0.76,Business Owner,Low,Emergency,Stage 2,6,Call,28,78279.16689795833,66,LINE,Slow,Medium,8–30,High,0.7194165460154688,2025-06-30,1
ACCT04364,User_4364,2.650961301650958,14,46162.04361522506,2025-06-16,Home Loan,Northeast,2025-06-13,Weekly,5,BankBranch,LINE,42,0.96,0.72,Freelancer,High,Consumption,Stage 1,8,Escalate,31,29267.293739524142,78,SMS,Ignored,Low,8–30,Mid,0.9927863926145912,2025-06-27,1
ACCT04365,User_4365,0.0,5,48563.282630397065,2025-06-22,Home Loan,Bangkok,2025-06-29,Irregular,3,LINE,Phone,54,0.64,0.89,Unemployed,Medium,Emergency,Stage 1,4,Call,51,35359.585601206745,32,SMS,Slow,High,0–7,Mid,0.8922182228946887,2025-06-15,0
ACCT04366,User_4366,4.615878678264862,0,56018.26990203226,2025-07-10,Car Loan,Central,2025-06-12,Monthly,2,ATM,LINE,44,0.66,0.56,Freelancer,High,Consumption,Stage 0,9,Call,33,40068.45122422285,54,SMS,Slow,High,0–7,Mid,0.6699839596947564,2025-07-02,1
ACCT04367,User_4367,0.0,6,53587.88398293892,2025-06-25,SME Loan,Central,2025-06-23,Monthly,1,BankBranch,SMS,19,0.88,0.52,Business Owner,Low,Emergency,Stage 0,7,Escalate,33,78496.82227009952,5,SMS,Slow,Medium,8–30,High,0.9935384851464595,2025-06-15,0
ACCT04368,User_4368,0.6548140266802724,0,47443.98173522884,2025-06-14,Car Loan,Bangkok,2025-05-26,Monthly,5,BankBranch,LINE,52,0.82,0.05,Freelancer,Medium,Emergency,Stage 2,10,Call,63,22702.252777862952,4,Voice,Ignored,High,0–7,Mid,0.5667114091107351,2025-06-16,0
ACCT04369,User_4369,0.0,17,69114.78217828473,2025-07-17,Personal Loan,South,2025-05-15,Weekly,1,BankBranch,Phone,15,0.82,0.33,Freelancer,Low,Consumption,Stage 0,10,LINE Bot,24,76933.75079298505,76,LINE,Ignored,High,8–30,High,0.5395040108336954,2025-07-08,1
ACCT04370,User_4370,0.7865416718405218,8,46737.63702975172,2025-06-27,Credit Card,Bangkok,2025-06-06,Monthly,5,LINE,LINE,66,0.68,0.7,Unemployed,Low,Emergency,Stage 0,1,Escalate,60,71289.52924535029,35,LINE,Slow,Low,8–30,High,0.577385275552998,2025-07-11,1
ACCT04371,User_4371,0.0,31,71354.07469861249,2025-07-09,Car Loan,South,2025-06-30,Monthly,2,ATM,LINE,28,0.03,0.87,Business Owner,Medium,Emergency,Stage 1,10,Call,54,75848.77392847091,49,LINE,Slow,Medium,8–30,High,0.6398833518933876,2025-07-10,1
ACCT04372,User_4372,0.0,4,85021.93373269038,2025-07-11,Home Loan,Northeast,2025-07-04,Irregular,0,LINE,SMS,43,0.87,0.26,Freelancer,Low,Emergency,Stage 0,5,Escalate,65,19712.346216844206,27,LINE,Responsive,Low,0–7,Mid,0.6390017953391768,2025-07-13,1
ACCT04373,User_4373,0.0,7,32771.90372045453,2025-06-25,Home Loan,North,2025-06-26,Irregular,5,BankBranch,Email,9,0.35,0.95,Freelancer,High,Emergency,Stage 2,7,Escalate,22,38419.44328755046,55,LINE,Slow,Medium,8–30,Mid,0.7082016920750013,2025-07-11,1
ACCT04374,User_4374,0.4506766957845818,16,93934.74025340436,2025-06-13,SME Loan,Bangkok,2025-05-23,Monthly,1,LINE,Email,56,0.74,0.3,Salaried,Medium,Consumption,Stage 0,10,Call,51,15488.773984342572,12,None,Slow,High,8–30,Mid,0.8966207780563443,2025-06-23,0
ACCT04375,User_4375,2.3488947510178146,14,14647.7934127196,2025-07-23,SME Loan,North,2025-05-15,Irregular,4,MobileApp,LINE,2,0.81,0.53,Unemployed,Medium,Consumption,Stage 1,9,Call,55,16375.53526939414,43,None,Slow,High,8–30,Mid,0.8638130663041024,2025-07-11,1
ACCT04376,User_4376,1.752012374229103,15,90578.569799227,2025-06-23,Home Loan,North,2025-06-04,Irregular,3,ATM,Phone,30,0.1,0.49,Freelancer,High,Consumption,Stage 0,9,Escalate,64,79070.20791775017,20,None,Ignored,Low,8–30,High,0.7094855321005078,2025-07-04,1
ACCT04377,User_4377,0.0,16,24774.673784135677,2025-06-18,Personal Loan,South,2025-05-17,Weekly,2,ATM,SMS,51,0.35,0.1,Salaried,Medium,Emergency,Stage 1,1,Call,40,8413.17640253457,13,LINE,Slow,High,8–30,Low,0.9487026944463272,2025-06-18,0
ACCT04378,User_4378,4.824139305855761,28,21902.57691710089,2025-07-22,Credit Card,South,2025-06-05,Irregular,1,BankBranch,LINE,20,0.8,0.18,Salaried,Medium,Emergency,Stage 2,10,Send SMS,51,55451.75215216963,32,LINE,Slow,Medium,8–30,High,0.734436093699534,2025-07-13,1
ACCT04379,User_4379,0.7905598812417367,13,73980.04582790205,2025-08-01,Credit Card,North,2025-05-31,Irregular,5,MobileApp,SMS,37,0.66,0.23,Salaried,Medium,Consumption,Stage 2,9,Send SMS,18,38372.789665092394,53,SMS,Ignored,Low,8–30,Mid,0.49200458977113887,2025-06-19,0
ACCT04380,User_4380,0.0,15,61977.01547442505,2025-08-09,Credit Card,South,2025-06-13,Weekly,4,MobileApp,LINE,8,0.39,0.72,Business Owner,Low,Emergency,Stage 0,10,Escalate,51,72973.66991036246,25,LINE,Responsive,Low,8–30,High,0.8131429156740507,2025-07-05,1
ACCT04381,User_4381,0.5142558379818817,2,84648.03763726016,2025-06-16,Personal Loan,North,2025-07-09,Irregular,0,ATM,SMS,67,0.68,0.87,Unemployed,High,Emergency,Stage 1,3,Call,42,78040.23557674688,37,LINE,Slow,Low,0–7,High,0.8399552376705164,2025-07-10,1
ACCT04382,User_4382,0.5823796450053847,22,56347.33534082811,2025-07-22,Credit Card,South,2025-06-15,Weekly,3,LINE,Email,42,0.73,0.91,Freelancer,High,Investment,Stage 1,5,Escalate,50,55030.233672475755,1,None,Responsive,Medium,8–30,High,0.67865132134079,2025-06-23,0
ACCT04383,User_4383,0.0,0,23546.71051599572,2025-06-23,Car Loan,Northeast,2025-05-29,Monthly,3,MobileApp,Email,67,0.07,0.03,Salaried,Low,Emergency,Stage 2,9,Send SMS,44,64151.00615346162,77,None,Responsive,Low,0–7,High,0.6148187017710361,2025-06-25,0
ACCT04384,User_4384,0.8958333346841509,6,22170.946270456945,2025-07-25,Home Loan,Northeast,2025-06-09,Monthly,4,LINE,SMS,38,0.61,0.01,Salaried,High,Emergency,Stage 2,3,Send SMS,52,34278.94813962475,61,SMS,Responsive,High,0–7,Mid,0.7098936974800553,2025-06-17,0
ACCT04385,User_4385,0.0,22,60462.72795092249,2025-06-26,Home Loan,North,2025-06-01,Weekly,0,ATM,LINE,68,0.86,0.99,Salaried,Low,Consumption,Stage 1,3,Call,33,50931.10585506384,77,None,Responsive,Medium,8–30,High,0.6855366312234121,2025-06-21,0
ACCT04386,User_4386,0.0,31,54380.810623681726,2025-08-07,Car Loan,Central,2025-05-31,Weekly,3,BankBranch,Phone,5,0.57,0.8,Freelancer,Low,Emergency,Stage 2,9,Escalate,37,34010.27435206613,69,Voice,Ignored,Low,8–30,Mid,0.5673321249402762,2025-06-19,0
